[2025-06-02 14:46:43.798] [info] Loaded model SUBJ01_3d from file SUBJ01_scaledModelAdjusted_3d.osim
[2025-06-02 14:46:44.359] [info] Storage: read data file = SUBJ01_walk_ik_3d.mot (nr=106 nc=26)
[2025-06-02 14:46:44.361] [info] Storage: read data file = SUBJ01_walk_ik_3d.mot (nr=106 nc=26)
[2025-06-02 14:46:44.516] [info] Loaded model SUBJ01_3d from file SUBJ01_exp-tracking_3d.osim
[2025-06-02 14:46:44.966] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:44.995] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:44.995] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:44.995] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.014] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.014] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.014] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.029] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.029] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.029] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.053] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.053] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.053] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.082] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.082] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.082] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.111] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.111] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.111] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.127] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.127] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.127] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.156] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.156] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.156] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.186] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.186] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.186] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.206] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.206] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.206] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.222] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.222] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.222] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.251] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.251] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.251] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.280] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.280] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.280] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.302] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.302] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.302] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.319] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.319] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.319] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.350] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.350] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.350] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.383] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.383] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.383] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.403] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.403] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.403] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.418] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.418] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.418] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.441] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.441] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.441] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.469] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.469] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.469] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.489] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.489] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.489] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.504] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.504] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.504] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.529] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.529] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.529] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.556] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.556] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.556] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.576] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.577] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.577] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.591] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.591] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.591] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.615] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.615] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.615] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.643] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.643] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.643] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.662] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.662] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.662] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.678] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.678] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.678] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.707] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.707] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.707] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.816] [info] Loaded model SUBJ01_3d from file SUBJ01_exp-tracking_3d.osim
[2025-06-02 14:46:45.840] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.840] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.840] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.853] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.853] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.853] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.866] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.866] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.866] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.878] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.878] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.878] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.890] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.890] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.890] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.903] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.903] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.903] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.917] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.917] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.917] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.929] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.930] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.930] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.943] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.943] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.943] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.965] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.965] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.965] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:45.987] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:45.987] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:45.987] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.007] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.007] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.007] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.022] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.022] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.022] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.045] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.045] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.045] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.076] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.076] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.076] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.098] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.098] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.098] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.112] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.113] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.113] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.136] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.136] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.136] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.168] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.168] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.168] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.187] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.187] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.187] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.202] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.202] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.202] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.225] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.225] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.225] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.252] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.252] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.252] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.271] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.271] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.271] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.285] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.285] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.285] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.308] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.308] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.308] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.335] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.335] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.335] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.354] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.354] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.354] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.383] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.383] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.383] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.407] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.407] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.407] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.435] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.435] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.435] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.455] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.455] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.455] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.470] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.470] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.470] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.494] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.494] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.494] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.520] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.520] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.520] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.540] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.540] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.540] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.554] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.554] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.554] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.579] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.579] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.579] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.621] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.621] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.621] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.655] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.655] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.655] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.670] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.670] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.670] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.695] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.695] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.695] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.722] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.722] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.722] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.741] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.741] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.741] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.756] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.756] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.756] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.782] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.782] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.782] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.815] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.815] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.815] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.835] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.835] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.835] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.850] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.850] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.850] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.874] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.874] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.874] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:46.995] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:46.995] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:46.995] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:47.013] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:47.013] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:47.013] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:47.029] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:47.029] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:47.029] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:47.052] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:47.052] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:47.052] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:47.081] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:47.081] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:47.081] [info] ExternalForce::grf4 Data source being set to walk_grf
[2025-06-02 14:46:47.102] [info] ExternalForce::grf1 Data source being set to walk_grf
[2025-06-02 14:46:47.102] [info] ExternalForce::grf2 Data source being set to walk_grf
[2025-06-02 14:46:47.102] [info] ExternalForce::grf4 Data source being set to walk_grf
